iter	Passed	Remaining
12456	736946	5178972
12457	737007	5178933
12458	737073	5178921
12459	737137	5178895
12460	737200	5178863
12461	737263	5178826
12462	737327	5178800
12463	737391	5178781
12464	737456	5178759
12465	737518	5178722
12466	737581	5178688
12467	737641	5178633
12468	737701	5178583
12469	737766	5178561
12470	737826	5178508
12471	737886	5178458
12472	737948	5178419
12473	738012	5178392
12474	738078	5178384
12475	738141	5178346
12476	738207	5178339
12477	738273	5178329
12478	738341	5178332
12479	738402	5178283
12480	738465	5178253
12481	738532	5178246
12482	738594	5178206
12483	738655	5178163
12484	738718	5178127
12485	738783	5178113
12486	738843	5178059
12487	738904	5178012
12488	738969	5177993
12489	739033	5177965
12490	739094	5177919
12491	739158	5177898
12492	739222	5177870
12493	739285	5177838
12494	739351	5177827
12495	739412	5177777
12496	739471	5177717
12497	739529	5177655
12498	739596	5177645
12499	739654	5177580
12500	739716	5177542
12501	739776	5177488
12502	739834	5177424
12503	739899	5177405
12504	739962	5177372
12505	740025	5177339
12506	740092	5177333
12507	740154	5177295
12508	740217	5177259
12509	740285	5177266
12510	740344	5177206
12511	740403	5177146
12512	740467	5177117
12513	740529	5177079
12514	740589	5177027
12515	740653	5176997
12516	740715	5176961
12517	740772	5176886
12518	740837	5176868
12519	740899	5176830
12520	740963	5176803
12521	741024	5176754
12522	741087	5176722
12523	741149	5176687
12524	741212	5176648
12525	741272	5176596
12526	741334	5176561
12527	741403	5176566
12528	741466	5176536
12529	741531	5176517
12530	741601	5176530
12531	741664	5176497
12532	741728	5176473
12533	741790	5176434
12534	741850	5176381
12535	741915	5176365
12536	741978	5176330
12537	742044	5176318
12538	742109	5176300
12539	742174	5176283
12540	742236	5176241
12541	742302	5176228
12542	742364	5176195
12543	742428	5176164
12544	742492	5176140
12545	742553	5176093
12546	742619	5176080
12547	742680	5176034
12548	742741	5175987
12549	742805	5175966
12550	742867	5175925
12551	742932	5175902
12552	742996	5175876
12553	743059	5175845
12554	743123	5175819
12555	743187	5175795
12556	743252	5175779
12557	743317	5175756
12558	743381	5175734
12559	743443	5175693
12560	743507	5175663
12561	743572	5175647
12562	743639	5175641
12563	743698	5175585
12564	743762	5175554
12565	743822	5175506
12566	743883	5175459
12567	743944	5175410
12568	744006	5175370
12569	744064	5175300
12570	744126	5175265
12571	744194	5175265
12572	744257	5175230
12573	744318	5175184
12574	744378	5175135
12575	744436	5175063
12576	744499	5175028
12577	744557	5174961
12578	744617	5174909
12579	744684	5174905
12580	744745	5174862
12581	744813	5174859
12582	744874	5174813
12583	744934	5174758
12584	744993	5174698
12585	745058	5174678
12586	745120	5174642
12587	745181	5174593
12588	745246	5174579
12589	745305	5174516
12590	745368	5174479
12591	745433	5174461
12592	745493	5174408
12593	745556	5174378
12594	745618	5174334
12595	745687	5174343
12596	745750	5174314
12597	745813	5174284
12598	745876	5174245
12599	745937	5174202
12600	745999	5174160
12601	746059	5174111
12602	746122	5174077
12603	746187	5174053
12604	746253	5174042
12605	746317	5174018
12606	746378	5173972
12607	746439	5173923
12608	746501	5173884
12609	746560	5173821
12610	746626	5173814
12611	746687	5173763
12612	746749	5173727
12613	746815	5173715
12614	746874	5173650
12615	746933	5173592
12616	746993	5173540
12617	747056	5173503
12618	747117	5173457
12619	747181	5173429
12620	747241	5173378
12621	747300	5173318
12622	747365	5173298
12623	747430	5173277
12624	747492	5173243
12625	747554	5173203
12626	747617	5173166
12627	747679	5173124
12628	747740	5173083
12629	747800	5173024
12630	747864	5173002
12631	747928	5172972
12632	747991	5172942
12633	748054	5172906
12634	748117	5172877
12635	748177	5172821
12636	748237	5172766
12637	748300	5172738
12638	748362	5172694
12639	748426	5172670
12640	748487	5172624
12641	748549	5172582
12642	748613	5172553
12643	748670	5172478
12644	748736	5172471
12645	748800	5172442
12646	748861	5172394
12647	748925	5172372
12648	748987	5172331
12649	749049	5172292
12650	749113	5172266
12651	749173	5172211
12652	749235	5172172
12653	749296	5172124
12654	749361	5172102
12655	749424	5172072
12656	749489	5172051
12657	749547	5171985
12658	749608	5171940
12659	749672	5171909
12660	749736	5171882
12661	749795	5171826
12662	749857	5171781
12663	749917	5171731
12664	749980	5171697
12665	750043	5171660
12666	750103	5171610
12667	750167	5171584
12668	750235	5171584
12669	750297	5171546
12670	750363	5171533
12671	750423	5171480
12672	750484	5171434
12673	750550	5171417
12674	750614	5171394
12675	750679	5171372
12676	750740	5171327
12677	750804	5171302
12678	750866	5171262
12679	750927	5171214
12680	750988	5171166
12681	751045	5171089
12682	751108	5171061
12683	751171	5171023
12684	751235	5170996
12685	751297	5170961
12686	751363	5170945
12687	751423	5170896
12688	751488	5170870
12689	751548	5170816
12690	751614	5170804
12691	751674	5170751
12692	751734	5170700
12693	751797	5170663
12694	751861	5170642
12695	751925	5170612
12696	751990	5170596
12697	752050	5170537
12698	752116	5170524
12699	752178	5170490
12700	752243	5170464
12701	752304	5170419
12702	752365	5170370
12703	752427	5170330
12704	752489	5170290
12705	752545	5170214
12706	752608	5170175
12707	752675	5170173
12708	752741	5170158
12709	752804	5170129
12710	752867	5170089
12711	752927	5170039
12712	752989	5169999
12713	753049	5169942
12714	753112	5169908
12715	753176	5169881
12716	753237	5169840
12717	753303	5169823
12718	753366	5169788
12719	753435	5169800
12720	753501	5169783
12721	753562	5169739
12722	753622	5169687
12723	753687	5169666
12724	753749	5169627
12725	753814	5169606
12726	753877	5169572
12727	753940	5169539
12728	754004	5169514
12729	754068	5169484
12730	754134	5169471
12731	754196	5169432
12732	754254	5169365
12733	754312	5169298
12734	754375	5169266
12735	754441	5169250
12736	754507	5169236
12737	754572	5169216
12738	754633	5169174
12739	754700	5169166
12740	754769	5169173
12741	754830	5169127
12742	754890	5169070
12743	754949	5169012
12744	755009	5168959
12745	755067	5168889
12746	755134	5168884
12747	755201	5168876
12748	755268	5168873
12749	755335	5168864
12750	755402	5168860
12751	755463	5168811
12752	755529	5168797
12753	755594	5168780
12754	755660	5168765
12755	755725	5168745
12756	755790	5168722
12757	755851	5168679
12758	755911	5168622
12759	755977	5168607
12760	756039	5168567
12761	756101	5168531
12762	756164	5168494
12763	756227	5168463
12764	756290	5168429
12765	756352	5168385
12766	756416	5168363
12767	756484	5168360
12768	756548	5168338
12769	756608	5168280
12770	756668	5168225
12771	756732	5168201
12772	756793	5168156
12773	756859	5168140
12774	756925	5168127
12775	756989	5168100
12776	757052	5168063
12777	757115	5168034
12778	757182	5168028
12779	757248	5168010
12780	757313	5167992
12781	757378	5167974
12782	757441	5167936
12783	757506	5167920
12784	757569	5167889
12785	757634	5167863
12786	757698	5167840
12787	757765	5167833
12788	757826	5167788
12789	757889	5167751
12790	757947	5167682
12791	758010	5167651
12792	758076	5167635
12793	758141	5167615
12794	758211	5167628
12795	758277	5167619
12796	758342	5167598
12797	758405	5167562
12798	758465	5167510
12799	758527	5167470
12800	758594	5167462
12801	758657	5167427
12802	758719	5167388
12803	758786	5167379
12804	758850	5167354
12805	758915	5167333
12806	758974	5167274
12807	759035	5167222
12808	759094	5167166
12809	759162	5167162
12810	759225	5167132
12811	759294	5167134
12812	759355	5167093
12813	759422	5167082
12814	759486	5167056
12815	759548	5167012
12816	759612	5166987
12817	759673	5166941
12818	759737	5166913
12819	759797	5166860
12820	759861	5166833
12821	759930	5166839
12822	759993	5166805
12823	760055	5166767
12824	760116	5166716
12825	760179	5166682
12826	760242	5166647
12827	760307	5166632
12828	760372	5166606
12829	760436	5166580
12830	760500	5166555
12831	760561	5166509
12832	760622	5166457
12833	760683	5166414
12834	760747	5166383
12835	760810	5166353
12836	760874	5166325
12837	760938	5166300
12838	761004	5166282
12839	761063	5166225
12840	761123	5166165
12841	761186	5166133
12842	761250	5166105
12843	761312	5166069
12844	761371	5166007
12845	761437	5165991
12846	761501	5165962
12847	761571	5165977
12848	761632	5165928
12849	761696	5165903
12850	761762	5165890
12851	761824	5165850
12852	761886	5165809
12853	761949	5165773
12854	762013	5165748
12855	762079	5165735
12856	762144	5165710
12857	762203	5165654
12858	762266	5165615
12859	762326	5165563
12860	762391	5165543
12861	762453	5165503
12862	762518	5165483
12863	762582	5165449
12864	762642	5165396
12865	762699	5165326
12866	762768	5165333
12867	762835	5165320
12868	762896	5165277
12869	762955	5165212
12870	763016	5165167
12871	763082	5165153
12872	763150	5165153
12873	763214	5165125
12874	763279	5165106
12875	763343	5165076
12876	763402	5165017
12877	763466	5164988
12878	763530	5164961
12879	763589	5164902
12880	763648	5164842
12881	763709	5164792
12882	763772	5164758
12883	763837	5164734
12884	763902	5164714
12885	763966	5164691
12886	764027	5164638
12887	764089	5164603
12888	764152	5164566
12889	764214	5164522
12890	764275	5164479
12891	764338	5164443
12892	764400	5164402
12893	764464	5164376
12894	764529	5164353
12895	764591	5164315
12896	764655	5164286
12897	764715	5164228
12898	764779	5164201
12899	764842	5164167
12900	764906	5164139
12901	764967	5164091
12902	765030	5164061
12903	765093	5164027
12904	765155	5163986
12905	765216	5163933
12906	765279	5163899
12907	765342	5163868
12908	765406	5163842
12909	765466	5163786
12910	765528	5163742
12911	765593	5163721
12912	765657	5163693
12913	765722	5163678
12914	765787	5163654
12915	765849	5163612
12916	765916	5163604
12917	765976	5163553
12918	766040	5163526
12919	766105	5163501
12920	766167	5163460
12921	766229	5163423
12922	766291	5163381
12923	766355	5163353
12924	766421	5163341
12925	766484	5163306
12926	766547	5163271
12927	766612	5163248
12928	766674	5163207
12929	766736	5163164
12930	766797	5163119
12931	766861	5163094
12932	766925	5163061
12933	766988	5163027
12934	767045	5162957
12935	767107	5162914
12936	767170	5162878
12937	767236	5162868
12938	767301	5162842
12939	767360	5162783
12940	767426	5162767
12941	767489	5162735
12942	767551	5162693
12943	767613	5162653
12944	767675	5162612
12945	767738	5162575
12946	767804	5162564
12947	767868	5162533
12948	767931	5162498
12949	767996	5162478
12950	768061	5162455
12951	768123	5162412
12952	768181	5162351
12953	768245	5162318
12954	768308	5162287
12955	768371	5162250
12956	768432	5162204
12957	768492	5162145
12958	768556	5162122
12959	768617	5162072
12960	768680	5162041
12961	768740	5161986
12962	768802	5161942
12963	768864	5161902
12964	768927	5161869
12965	768989	5161826
12966	769052	5161788
12967	769117	5161768
12968	769182	5161749
12969	769246	5161720
12970	769307	5161670
12971	769373	5161658
12972	769439	5161643
12973	769504	5161622
12974	769565	5161576
12975	769628	5161541
12976	769690	5161501
12977	769757	5161490
12978	769820	5161457
12979	769885	5161437
12980	769949	5161410
12981	770020	5161424
12982	770079	5161363
12983	770141	5161323
12984	770200	5161262
12985	770262	5161219
12986	770328	5161209
12987	770387	5161147
12988	770451	5161120
12989	770508	5161042
12990	770569	5160993
12991	770630	5160944
12992	770690	5160891
12993	770753	5160856
12994	770814	5160808
12995	770876	5160766
12996	770938	5160727
12997	771003	5160705
12998	771064	5160656
12999	771124	5160600
13000	771185	5160555
13001	771243	5160489
13002	771302	5160421
13003	771363	5160378
13004	771428	5160353
13005	771490	5160313
13006	771557	5160305
13007	771621	5160277
13008	771687	5160263
13009	771747	5160206
13010	771809	5160168
13011	771870	5160118
13012	771932	5160079
13013	771994	5160034
13014	772060	5160019
13015	772120	5159966
13016	772183	5159931
13017	772247	5159907
13018	772311	5159872
13019	772370	5159817
13020	772434	5159789
13021	772497	5159749
13022	772555	5159682
13023	772621	5159665
13024	772684	5159632
13025	772748	5159605
13026	772813	5159585
13027	772877	5159555
13028	772940	5159518
13029	773004	5159494
13030	773069	5159472
13031	773130	5159422
13032	773191	5159377
13033	773256	5159354
13034	773322	5159336
13035	773387	5159315
13036	773451	5159288
13037	773516	5159265
13038	773580	5159237
13039	773641	5159189
13040	773703	5159149
13041	773765	5159108
13042	773826	5159063
13043	773889	5159026
13044	773952	5158988
13045	774016	5158961
13046	774080	5158933
13047	774142	5158892
13048	774208	5158876
13049	774269	5158826
13050	774330	5158783
13051	774396	5158763
13052	774457	5158715
13053	774521	5158688
13054	774582	5158639
13055	774644	5158601
13056	774705	5158551
13057	774771	5158537
13058	774830	5158478
13059	774894	5158447
13060	774953	5158384
13061	775018	5158362
13062	775080	5158321
13063	775143	5158286
13064	775209	5158275
13065	775272	5158240
13066	775335	5158203
13067	775404	5158206
13068	775466	5158169
13069	775532	5158148
13070	775594	5158109
13071	775657	5158076
13072	775723	5158061
13073	775781	5157994
13074	775847	5157974
13075	775907	5157921
13076	775970	5157885
13077	776031	5157840
13078	776092	5157789
13079	776154	5157747
13080	776216	5157706
13081	776282	5157694
13082	776347	5157667
13083	776404	5157593
13084	776465	5157548
13085	776525	5157493
13086	776593	5157487
13087	776657	5157458
13088	776717	5157407
13089	776779	5157363
13090	776839	5157312
13091	776897	5157242
13092	776958	5157194
13093	777023	5157173
13094	777085	5157128
13095	777148	5157095
13096	777216	5157090
13097	777279	5157054
13098	777345	5157045
13099	777410	5157017
13100	777475	5156998
13101	777539	5156969
13102	777602	5156932
13103	777660	5156867
13104	777721	5156821
13105	777786	5156799
13106	777845	5156737
13107	777914	5156737
13108	777974	5156686
13109	778035	5156633
13110	778098	5156599
13111	778163	5156581
13112	778230	5156568
13113	778290	5156515
13114	778351	5156468
13115	778417	5156454
13116	778479	5156411
13117	778538	5156346
13118	778601	5156312
13119	778669	5156314
13120	778733	5156284
13121	778795	5156241
13122	778860	5156218
13123	778923	5156182
13124	778987	5156157
13125	779049	5156115
13126	779113	5156083
13127	779174	5156035
13128	779236	5155992
13129	779295	5155935
13130	779359	5155901
13131	779419	5155846
13132	779482	5155814
13133	779546	5155788
13134	779610	5155756
13135	779668	5155691
13136	779730	5155649
13137	779788	5155576
13138	779854	5155563
13139	779917	5155524
13140	779980	5155493
13141	780040	5155434
13142	780104	5155405
13143	780169	5155384
13144	780231	5155341
13145	780295	5155315
13146	780354	5155255
13147	780416	5155212
13148	780481	5155193
13149	780546	5155170
13150	780613	5155159
13151	780674	5155114
13152	780738	5155079
13153	780801	5155046
13154	780863	5155007
13155	780927	5154976
13156	780988	5154925
13157	781055	5154919
13158	781115	5154863
13159	781179	5154832
13160	781243	5154808
13161	781309	5154791
13162	781375	5154773
13163	781435	5154721
13164	781498	5154685
13165	781562	5154655
13166	781624	5154611
13167	781689	5154588
13168	781756	5154579
13169	781817	5154531
13170	781878	5154484
13171	781939	5154436
13172	782004	5154416
13173	782065	5154363
13174	782129	5154336
13175	782198	5154343
13176	782265	5154333
13177	782329	5154304
13178	782393	5154275
13179	782455	5154231
13180	782518	5154197
13181	782580	5154152
13182	782640	5154098
13183	782703	5154061
13184	782765	5154020
13185	782831	5154004
13186	782896	5153982
13187	782956	5153928
13188	783018	5153887
13189	783082	5153856
13190	783148	5153843
13191	783210	5153797
13192	783274	5153771
13193	783340	5153754
13194	783404	5153726
13195	783466	5153687
13196	783529	5153651
13197	783594	5153627
13198	783657	5153590
13199	783722	5153568
13200	783787	5153544
13201	783851	5153518
13202	783911	5153465
13203	783972	5153415
13204	784034	5153371
13205	784095	5153325
13206	784161	5153304
13207	784223	5153265
13208	784288	5153243
13209	784353	5153217
13210	784418	5153198
13211	784480	5153158
13212	784543	5153123
13213	784605	5153077
13214	784669	5153047
13215	784731	5153003
13216	784796	5152987
13217	784859	5152948
13218	784921	5152905
13219	784986	5152882
13220	785050	5152855
13221	785110	5152800
13222	785174	5152771
13223	785235	5152719
13224	785301	5152707
13225	785367	5152691
13226	785428	5152642
13227	785493	5152618
13228	785555	5152575
13229	785620	5152552
13230	785684	5152525
13231	785750	5152506
13232	785810	5152453
13233	785870	5152398
13234	785933	5152363
13235	785993	5152306
13236	786055	5152262
13237	786115	5152211
13238	786180	5152188
13239	786245	5152162
13240	786307	5152120
13241	786368	5152075
13242	786429	5152022
13243	786492	5151988
13244	786556	5151959
13245	786617	5151908
13246	786680	5151877
13247	786745	5151854
13248	786806	5151801
13249	786871	5151783
13250	786934	5151748
13251	786995	5151695
13252	787058	5151660
13253	787118	5151607
13254	787177	5151545
13255	787240	5151504
13256	787303	5151474
13257	787367	5151445
13258	787428	5151396
13259	787495	5151386
13260	787556	5151338
13261	787618	5151292
13262	787677	5151230
13263	787738	5151181
13264	787801	5151149
13265	787864	5151111
13266	787931	5151101
13267	787997	5151084
13268	788057	5151032
13269	788119	5150984
13270	788180	5150938
13271	788241	5150889
13272	788304	5150854
13273	788367	5150818
13274	788432	5150796
13275	788496	5150765
13276	788558	5150723
13277	788620	5150681
13278	788682	5150637
13279	788745	5150605
13280	788812	5150592
13281	788875	5150558
13282	788933	5150486
13283	788992	5150429
13284	789052	5150368
13285	789114	5150329
13286	789177	5150295
13287	789240	5150257
13288	789303	5150223
13289	789365	5150179
13290	789425	5150125
13291	789492	5150117
13292	789556	5150086
13293	789618	5150043
13294	789678	5149984
13295	789740	5149941
13296	789799	5149880
13297	789858	5149819
13298	789921	5149785
13299	789984	5149746
13300	790043	5149684
13301	790103	5149634
13302	790169	5149613
13303	790229	5149559
13304	790291	5149519
13305	790355	5149488
13306	790420	5149463
13307	790480	5149405
13308	790542	5149366
13309	790602	5149309
13310	790661	5149247
13311	790723	5149206
13312	790784	5149159
13313	790848	5149125
13314	790910	5149083
13315	790973	5149050
13316	791034	5149003
13317	791094	5148946
13318	791157	5148911
13319	791222	5148888
13320	791285	5148847
13321	791347	5148806
13322	791407	5148749
13323	791476	5148757
13324	791541	5148729
13325	791604	5148697
13326	791665	5148650
13327	791728	5148613
13328	791788	5148555
13329	791847	5148494
13330	791910	5148459
13331	791972	5148417
13332	792036	5148384
13333	792102	5148372
13334	792168	5148354
13335	792230	5148309
13336	792292	5148268
13337	792354	5148223
13338	792413	5148164
13339	792474	5148116
13340	792536	5148068
13341	792598	5148025
13342	792659	5147978
13343	792723	5147951
13344	792788	5147925
13345	792850	5147886
13346	792914	5147854
13347	792975	5147804
13348	793039	5147776
13349	793103	5147748
13350	793167	5147714
13351	793231	5147685
13352	793292	5147638
13353	793351	5147579
13354	793412	5147524
13355	793473	5147478
13356	793538	5147457
13357	793597	5147391
13358	793657	5147339
13359	793719	5147294
13360	793786	5147285
13361	793842	5147203
13362	793907	5147176
13363	793971	5147148
13364	794038	5147139
13365	794099	5147088
13366	794163	5147061
13367	794226	5147026
13368	794290	5146996
13369	794350	5146936
13370	794409	5146875
13371	794467	5146808
13372	794532	5146783
13373	794592	5146732
13374	794656	5146702
13375	794720	5146668
13376	794783	5146636
13377	794843	5146578
13378	794906	5146540
13379	794971	5146522
13380	795037	5146503
13381	795099	5146458
13382	795159	5146402
13383	795221	5146359
13384	795284	5146326
13385	795345	5146276
13386	795403	5146208
13387	795467	5146178
13388	795533	5146161
13389	795598	5146137
13390	795660	5146094
13391	795720	5146041
13392	795784	5146009
13393	795848	5145980
13394	795909	5145927
13395	795970	5145884
13396	796031	5145831
13397	796091	5145778
13398	796154	5145742
13399	796216	5145694
13400	796276	5145642
13401	796336	5145585
13402	796402	5145567
13403	796466	5145542
13404	796527	5145492
13405	796593	5145475
13406	796655	5145433
13407	796714	5145369
13408	796774	5145315
13409	796833	5145247
13410	796893	5145194
13411	796955	5145152
13412	797019	5145122
13413	797085	5145102
13414	797144	5145044
13415	797204	5144990
13416	797267	5144953
13417	797327	5144894
13418	797392	5144870
13419	797452	5144819
13420	797515	5144781
13421	797577	5144735
13422	797638	5144689
13423	797701	5144649
13424	797764	5144613
13425	797826	5144571
13426	797888	5144531
13427	797950	5144489
13428	798014	5144455
13429	798077	5144423
13430	798139	5144379
13431	798205	5144363
13432	798267	5144316
13433	798330	5144280
13434	798391	5144234
13435	798455	5144200
13436	798518	5144168
13437	798583	5144142
13438	798647	5144112
13439	798704	5144039
13440	798767	5144001
13441	798831	5143970
13442	798892	5143921
13443	798954	5143877
13444	799018	5143849
13445	799080	5143806
13446	799142	5143761
13447	799208	5143742
13448	799269	5143696
13449	799330	5143645
13450	799391	5143594
13451	799452	5143550
13452	799520	5143541
13453	799576	5143464
13454	799640	5143433
13455	799705	5143410
13456	799770	5143383
13457	799832	5143339
13458	799891	5143281
13459	799954	5143241
13460	800018	5143213
13461	800083	5143191
13462	800140	5143113
13463	800199	5143053
13464	800264	5143026
13465	800328	5142998
13466	800386	5142928
13467	800445	5142868
13468	800509	5142840
13469	800569	5142784
13470	800629	5142729
13471	800694	5142701
13472	800757	5142665
13473	800821	5142639
13474	800881	5142577
13475	800943	5142535
13476	801008	5142513
13477	801069	5142462
13478	801129	5142411
13479	801192	5142368
13480	801254	5142328
13481	801316	5142289
13482	801377	5142237
13483	801439	5142190
13484	801502	5142154
13485	801563	5142106
13486	801627	5142080
13487	801691	5142048
13488	801749	5141976
13489	801808	5141913
13490	801867	5141855
13491	801929	5141809
13492	801990	5141764
13493	802052	5141720
13494	802111	5141654
13495	802174	5141622
13496	802237	5141585
13497	802297	5141528
13498	802360	5141488
13499	802423	5141456
13500	802481	5141383
13501	802547	5141367
13502	802609	5141322
13503	802669	5141266
13504	802727	5141203
13505	802791	5141170
13506	802850	5141110
13507	802914	5141079
13508	802974	5141020
13509	803038	5140989
13510	803103	5140966
13511	803161	5140902
13512	803226	5140872
13513	803286	5140821
13514	803355	5140819
13515	803414	5140761
13516	803481	5140745
13517	803545	5140720
13518	803610	5140694
13519	803671	5140646
13520	803732	5140592
13521	803789	5140518
13522	803849	5140466
13523	803909	5140408
13524	803970	5140358
13525	804034	5140325
13526	804099	5140301
13527	804160	5140256
13528	804222	5140213
13529	804282	5140155
13530	804341	5140091
13531	804401	5140038
13532	804462	5139985
13533	804523	5139937
13534	804583	5139883
13535	804643	5139829
13536	804710	5139813
13537	804772	5139775
13538	804836	5139742
13539	804901	5139716
13540	804966	5139691
13541	805029	5139659
13542	805091	5139612
13543	805153	5139569
13544	805214	5139522
13545	805274	5139463
13546	805333	5139402
13547	805394	5139353
13548	805454	5139298
13549	805517	5139261
13550	805584	5139248
13551	805649	5139226
13552	805714	5139198
13553	805776	5139157
13554	805837	5139110
13555	805900	5139070
13556	805963	5139038
13557	806029	5139015
13558	806090	5138970
13559	806150	5138915
13560	806211	5138861
13561	806275	5138834
13562	806336	5138785
13563	806398	5138739
13564	806464	5138724
13565	806527	5138682
13566	806587	5138629
13567	806646	5138569
13568	806705	5138506
13569	806767	5138459
13570	806830	5138423
13571	806897	5138415
13572	806963	5138395
13573	807028	5138370
13574	807092	5138341
13575	807155	5138304
13576	807216	5138253
13577	807276	5138195
13578	807338	5138155
13579	807401	5138117
13580	807465	5138085
13581	807526	5138036
13582	807586	5137981
13583	807648	5137940
13584	807707	5137878
13585	807774	5137862
13586	807832	5137796
13587	807890	5137729
13588	807955	5137703
13589	808018	5137665
13590	808078	5137611
13591	808140	5137564
13592	808205	5137544
13593	808265	5137487
13594	808327	5137442
13595	808390	5137403
13596	808453	5137366
13597	808513	5137314
13598	808576	5137277
13599	808639	5137237
13600	808702	5137202
13601	808766	5137173
13602	808826	5137114
13603	808889	5137078
13604	808951	5137038
13605	809015	5137006
13606	809075	5136951
13607	809143	5136942
13608	809203	5136888
13609	809264	5136836
13610	809326	5136793
13611	809386	5136736
13612	809448	5136697
13613	809514	5136677
13614	809577	5136637
13615	809639	5136595
13616	809698	5136533
13617	809758	5136476
13618	809819	5136427
13619	809882	5136392
13620	809946	5136362
13621	810009	5136324
13622	810071	5136281
13623	810135	5136248
13624	810201	5136230
13625	810263	5136188
13626	810321	5136117
13627	810385	5136091
13628	810444	5136027
13629	810511	5136013
13630	810573	5135974
13631	810632	5135910
13632	810697	5135884
13633	810762	5135857
13634	810825	5135821
13635	810886	5135773
13636	810948	5135730
13637	811014	5135711
13638	811076	5135667
13639	811141	5135644
13640	811201	5135588
13641	811266	5135563
13642	811327	5135512
13643	811389	5135466
13644	811451	5135426
13645	811508	5135349
13646	811569	5135301
13647	811631	5135257
13648	811692	5135207
13649	811755	5135172
13650	811820	5135146
13651	811879	5135087
13652	811943	5135054
13653	812003	5134994
13654	812065	5134953
13655	812126	5134900
13656	812187	5134856
13657	812247	5134796
13658	812308	5134745
13659	812368	5134692
13660	812427	5134627
13661	812490	5134595
13662	812552	5134549
13663	812619	5134536
13664	812683	5134509
13665	812747	5134476
13666	812806	5134415
13667	812868	5134371
13668	812930	5134323
13669	812989	5134265
13670	813049	5134209
13671	813113	5134175
13672	813181	5134168
13673	813242	5134118
13674	813307	5134094
13675	813368	5134044
13676	813430	5134005
13677	813491	5133953
13678	813554	5133915
13679	813617	5133876
13680	813675	5133811
13681	813736	5133757
13682	813795	5133699
13683	813857	5133656
13684	813915	5133585
13685	813974	5133524
13686	814035	5133470
13687	814094	5133412
13688	814156	5133368
13689	814220	5133335
13690	814284	5133304
13691	814341	5133232
13692	814404	5133195
13693	814468	5133160
13694	814529	5133112
13695	814592	5133072
13696	814655	5133035
13697	814719	5133008
13698	814779	5132951
13699	814839	5132894
13700	814902	5132854
13701	814965	5132818
13702	815027	5132773
13703	815096	5132775
13704	815158	5132735
13705	815223	5132708
13706	815288	5132682
13707	815347	5132620
13708	815411	5132589
13709	815473	5132544
13710	815536	5132511
13711	815599	5132470
13712	815659	5132414
13713	815719	5132362
13714	815777	5132290
13715	815836	5132227
13716	815896	5132170
13717	815961	5132149
13718	816021	5132090
13719	816088	5132076
13720	816152	5132050
13721	816211	5131982
13722	816276	5131958
13723	816338	5131918
13724	816401	5131879
13725	816461	5131825
13726	816521	5131765
13727	816583	5131724
13728	816652	5131722
13729	816717	5131695
13730	816778	5131650
13731	816840	5131602
13732	816899	5131545
13733	816965	5131522
13734	817025	5131466
13735	817091	5131449
13736	817162	5131458
13737	817228	5131440
13738	817290	5131400
13739	817354	5131370
13740	817421	5131353
13741	817488	5131340
13742	817552	5131312
13743	817613	5131259
13744	817673	5131206
13745	817734	5131158
13746	817798	5131122
13747	817858	5131069
13748	817918	5131014
13749	817977	5130950
13750	818037	5130896
13751	818098	5130842
13752	818162	5130812
13753	818220	5130745
13754	818281	5130696
13755	818347	5130672
13756	818407	5130621
13757	818470	5130580
13758	818532	5130535
13759	818596	5130508
13760	818656	5130449
13761	818716	5130394
13762	818780	5130361
13763	818845	5130337
13764	818909	5130304
13765	818971	5130262
13766	819037	5130241
13767	819102	5130216
13768	819163	5130169
13769	819223	5130113
13770	819285	5130070
13771	819351	5130046
13772	819415	5130016
13773	819476	5129970
13774	819538	5129922
13775	819600	5129878
13776	819659	5129818
13777	819719	5129764
13778	819782	5129722
13779	819847	5129700
13780	819906	5129636
13781	819967	5129587
13782	820031	5129555
13783	820093	5129510
13784	820153	5129457
13785	820217	5129426
13786	820279	5129381
13787	820342	5129339
13788	820405	5129303
13789	820466	5129251
13790	820532	5129234
13791	820595	5129196
13792	820658	5129161
13793	820718	5129106
13794	820782	5129073
13795	820843	5129023
13796	820902	5128960
13797	820962	5128904
13798	821020	5128832
13799	821081	5128783
13800	821144	5128748
13801	821206	5128701
13802	821270	5128668
13803	821336	5128652
13804	821399	5128617
13805	821462	5128579
13806	821529	5128563
13807	821587	5128498
13808	821649	5128451
13809	821711	5128407
13810	821769	5128341
13811	821831	5128292
13812	821892	5128244
13813	821955	5128204
13814	822016	5128154
13815	822080	5128126
13816	822143	5128090
13817	822206	5128047
13818	822263	5127975
13819	822323	5127921
13820	822383	5127861
13821	822445	5127816
13822	822510	5127794
13823	822573	5127757
13824	822633	5127699
13825	822691	5127630
13826	822751	5127572
13827	822813	5127532
13828	822877	5127498
13829	822940	5127461
13830	823004	5127427
13831	823071	5127417
13832	823134	5127377
13833	823194	5127320
13834	823260	5127301
13835	823324	5127271
13836	823387	5127231
13837	823449	5127187
13838	823512	5127151
13839	823576	5127123
13840	823641	5127097
13841	823704	5127060
13842	823767	5127017
13843	823832	5126992
13844	823894	5126951
13845	823955	5126900
13846	824020	5126872
13847	824080	5126821
13848	824140	5126762
13849	824206	5126744
13850	824272	5126726
13851	824337	5126698
13852	824400	5126661
13853	824461	5126613
