iter	AUC	Logloss
14497	0.9609799981	0.184111769
14498	0.9609831572	0.1841067478
14499	0.9609864354	0.1841011803
14500	0.9609891176	0.184096101
14501	0.9609918296	0.1840917424
14502	0.9609934092	0.1840877673
14503	0.9609963298	0.1840832342
14504	0.9609990716	0.1840779806
14505	0.9610015154	0.184073773
14506	0.9610036016	0.1840696352
14507	0.9610065222	0.1840648349
14508	0.9610083401	0.1840611968
14509	0.9610109925	0.1840562686
14510	0.9610130489	0.1840520378
14511	0.9610152245	0.1840475745
14512	0.9610183835	0.184041856
14513	0.9610212445	0.1840368115
14514	0.9610248804	0.1840314416
14515	0.9610277414	0.1840264321
14516	0.961030066	0.1840224221
14517	0.961032033	0.1840186213
14518	0.9610366225	0.1840111244
14519	0.9610392451	0.1840068123
14520	0.9610418677	0.184001547
14521	0.961045444	0.1839951775
14522	0.9610480666	0.1839911443
14523	0.9610517621	0.1839856931
14524	0.9610551	0.1839800675
14525	0.9610571861	0.1839754763
14526	0.9610604644	0.1839703505
14527	0.9610624313	0.1839655386
14528	0.9610652924	0.1839604709
14529	0.9610682726	0.1839553102
14530	0.9610720873	0.1839496382
14531	0.9610746503	0.1839446867
14532	0.9610763788	0.183941223
14533	0.9610795975	0.1839352604
14534	0.9610840678	0.183929135
14535	0.9610859752	0.1839256364
14536	0.9610878825	0.1839210685
14537	0.9610901773	0.1839169191
14538	0.961093843	0.1839109913
14539	0.961096704	0.1839055749
14540	0.9610990882	0.1839009954
14541	0.9611030221	0.1838953466
14542	0.961107254	0.1838888609
14543	0.9611104131	0.1838843046
14544	0.9611129761	0.1838794927
14545	0.9611163139	0.1838746574
14546	0.9611187577	0.1838704615
14547	0.9611232877	0.1838640455
14548	0.9611252546	0.1838605121
14549	0.96112746	0.1838558977
14550	0.9611299634	0.1838509695
14551	0.9611324668	0.1838463784
14552	0.9611338377	0.183842938
14553	0.9611356258	0.1838392534
14554	0.9611375928	0.1838350691
14555	0.9611389637	0.1838315124
14556	0.9611414075	0.1838273165
14557	0.9611440301	0.1838226556
14558	0.9611476064	0.1838171928
14559	0.9611504078	0.1838124738
14560	0.9611534476	0.1838074991
14561	0.9611573219	0.1838008855
14562	0.9611592889	0.1837964804
14563	0.9611615539	0.183792575
14564	0.9611664414	0.183785543
14565	0.9611701369	0.1837802196
14566	0.9611727595	0.1837753263
14567	0.961175859	0.1837706887
14568	0.9611782432	0.1837660162
14569	0.9611811042	0.1837614599
14570	0.961183846	0.1837562876
14571	0.961186111	0.1837519057
14572	0.9611886144	0.1837467916
14573	0.9611913562	0.1837424096
14574	0.9611932039	0.1837385973
14575	0.9611968398	0.1837326578
14576	0.9611982107	0.1837295429
14577	0.9612001181	0.1837255096
14578	0.9612016082	0.183721767
14579	0.9612038732	0.1837178268
14580	0.9612077475	0.1837114573
14581	0.9612115026	0.1837056574
14582	0.9612144232	0.1837003107
14583	0.9612165689	0.1836957893
14584	0.961219877	0.1836906868
14585	0.9612220526	0.183686886
14586	0.9612233639	0.1836835386
14587	0.9612256289	0.1836793542
14588	0.9612299204	0.1836732172
14589	0.9612319469	0.1836699744
14590	0.9612345099	0.1836650462
14591	0.9612368345	0.1836604318
14592	0.9612403512	0.1836542367
14593	0.9612417817	0.1836502965
14594	0.9612448812	0.1836458564
14595	0.961247921	0.1836404168
14596	0.9612509906	0.1836348842
14597	0.9612520337	0.1836320598
14598	0.9612538218	0.1836290843
14599	0.9612572789	0.1836234587
14600	0.9612608552	0.1836175425
14601	0.9612631798	0.1836135325
14602	0.9612667561	0.1836080232
14603	0.9612693191	0.183603618
14604	0.9612703919	0.1836004565
14605	0.9612739086	0.1835949123
14606	0.9612764716	0.1835900422
14607	0.961279273	0.1835847305
14608	0.96128124	0.1835804764
14609	0.9612837434	0.1835754901
14610	0.9612883925	0.1835689463
14611	0.9612914324	0.1835634369
14612	0.9612944722	0.1835585552
14613	0.961298883	0.1835515581
14614	0.9613025188	0.1835454908
14615	0.961304903	0.1835407021
14616	0.9613080621	0.1835351927
14617	0.9613113999	0.1835295555
14618	0.9613140225	0.1835251271
14619	0.9613162875	0.1835206639
14620	0.9613181353	0.1835167352
14621	0.9613199234	0.1835129229
14622	0.9613229036	0.1835082852
14623	0.961327374	0.183501509
14624	0.9613310695	0.1834955231
14625	0.9613340497	0.1834901299
14626	0.9613358974	0.1834864919
14627	0.9613373876	0.1834827841
14628	0.9613410234	0.183477112
14629	0.9613420963	0.1834743341
14630	0.9613447785	0.1834696268
14631	0.9613471031	0.1834653611
14632	0.9613497853	0.183460584
14633	0.9613509774	0.1834573644
14634	0.9613556266	0.1834507276
14635	0.9613598585	0.1834441024
14636	0.9613626003	0.1834392904
14637	0.9613655806	0.18343406
14638	0.9613690972	0.1834289342
14639	0.9613716006	0.1834244942
14640	0.9613737464	0.1834199379
14641	0.9613764882	0.1834150097
14642	0.9613785148	0.1834106162
14643	0.9613803029	0.1834068503
14644	0.9613834023	0.1834014223
14645	0.9613862336	0.183396529
14646	0.9613887668	0.1833917403
14647	0.9613910913	0.1833874048
14648	0.9613948464	0.1833818141
14649	0.9613980651	0.1833758515
14650	0.961400032	0.1833725389
14651	0.961402595	0.1833678431
14652	0.9614040852	0.1833639378
14653	0.9614072442	0.1833590444
14654	0.9614095688	0.1833546625
14655	0.9614114165	0.1833508153
14656	0.96141541	0.183343853
14657	0.9614169598	0.1833400639
14658	0.9614201784	0.1833349032
14659	0.9614227712	0.183330254
14660	0.961425066	0.1833254536
14661	0.9614277482	0.1833213972
14662	0.9614306092	0.1833161784
14663	0.9614351392	0.1833091115
14664	0.9614380598	0.1833039393
14665	0.9614413977	0.1832979185
14666	0.961443603	0.1832935598
14667	0.9614460468	0.1832892011
14668	0.9614494443	0.1832835523
14669	0.9614520669	0.1832789031
14670	0.9614557028	0.1832733705
14671	0.9614587426	0.1832680936
14672	0.9614621997	0.1832624331
14673	0.961465776	0.1832566215
14674	0.9614679813	0.1832522745
14675	0.9614701271	0.1832483226
14676	0.9614745975	0.1832421391
14677	0.961476922	0.1832378502
14678	0.961479634	0.1832329453
14679	0.9614830017	0.1832272151
14680	0.9614845514	0.1832232748
14681	0.9614869356	0.1832185094
14682	0.9614890814	0.1832140926
14683	0.9614915252	0.1832094201
14684	0.9614946246	0.1832047825
14685	0.9614979625	0.1831999705
14686	0.9615005851	0.1831947052
14687	0.9615036249	0.1831897421
14688	0.9615056515	0.1831852324
14689	0.9615073204	0.1831819198
14690	0.9615110457	0.183176515
14691	0.9615133405	0.1831722494
14692	0.9615162611	0.1831674955
14693	0.9615192413	0.1831625673
14694	0.9615206718	0.1831593709
14695	0.9615228176	0.1831556167
14696	0.9615259469	0.1831508744
14697	0.9615290761	0.1831452837
14698	0.9615322351	0.1831397511
14699	0.9615359902	0.1831342883
14700	0.9615381956	0.183129825
14701	0.961540997	0.1831251874
14702	0.9615440369	0.183119248
14703	0.9615462422	0.1831149706
14704	0.9615484476	0.1831105539
14705	0.9615518153	0.1831057535
14706	0.9615549445	0.1831002558
14707	0.9615563452	0.1830971292
14708	0.9615589976	0.1830918755
14709	0.9615623951	0.1830862151
14710	0.9615647197	0.1830820656
14711	0.9615675211	0.1830768817
14712	0.9615709782	0.1830715932
14713	0.9615752697	0.1830657119
14714	0.9615778327	0.1830606558
14715	0.9615815282	0.1830542631
14716	0.961583674	0.1830506483
14717	0.9615876675	0.183044244
14718	0.9615899324	0.1830401875
14719	0.9615939856	0.183033667
14720	0.9615961909	0.1830293664
14721	0.9615998268	0.1830236246
14722	0.9616031051	0.1830184058
14723	0.9616065025	0.1830128965
14724	0.9616097808	0.1830077474
14725	0.9616125226	0.18300304
14726	0.9616144896	0.1829984605
14727	0.9616173506	0.1829933929
14728	0.9616196752	0.1829888134
14729	0.9616216421	0.1829849661
14730	0.9616243541	0.1829797589
14731	0.9616261125	0.1829766788
14732	0.9616284966	0.1829723202
14733	0.9616321921	0.1829657996
14734	0.9616340399	0.1829619523
14735	0.9616373777	0.182956966
14736	0.961640358	0.1829524911
14737	0.9616425037	0.1829480395
14738	0.9616452456	0.1829434135
14739	0.9616478086	0.1829390897
14740	0.9616507888	0.1829347659
14741	0.9616526961	0.1829309884
14742	0.9616553187	0.182926002
14743	0.9616589546	0.1829207251
14744	0.9616619945	0.1829156923
14745	0.9616641402	0.1829115894
14746	0.9616682529	0.1829048247
14747	0.961671114	0.1829005823
14748	0.9616739154	0.1828958052
14749	0.9616760612	0.1828913884
14750	0.9616781771	0.1828871808
14751	0.9616796374	0.1828839264
14752	0.9616825581	0.1828790795
14753	0.9616855383	0.1828738607
14754	0.9616894126	0.1828680027
14755	0.9616928101	0.1828619354
14756	0.9616963267	0.182856182
14757	0.9616989493	0.1828516141
14758	0.9617012143	0.1828471741
14759	0.961705029	0.1828407581
14760	0.9617083669	0.1828360391
14761	0.9617107511	0.1828316107
14762	0.9617139101	0.1828261014
14763	0.9617182612	0.1828202317
14764	0.9617224932	0.1828136298
14765	0.9617241621	0.1828096547
14766	0.9617276788	0.1828038199
14767	0.9617319107	0.1827973225
14768	0.9617346525	0.1827919759
14769	0.961737752	0.1827867687
14770	0.9617400169	0.1827819916
14771	0.9617419243	0.1827780282
14772	0.9617433548	0.1827743436
14773	0.9617458284	0.1827701826
14774	0.9617481232	0.1827654752
14775	0.9617502689	0.1827620929
14776	0.9617521167	0.1827585827
14777	0.961753428	0.1827553166
14778	0.9617550373	0.1827521202
14779	0.9617587328	0.1827452277
14780	0.9617613554	0.1827402182
14781	0.9617654979	0.1827337325
14782	0.9617680311	0.1827289438
14783	0.9617707729	0.1827241667
14784	0.9617742896	0.1827185294
14785	0.9617763758	0.1827141127
14786	0.9617800415	0.1827083243
14787	0.9617824554	0.1827039657
14788	0.9617862701	0.1826983052
14789	0.9617893696	0.1826934351
14790	0.9617909789	0.1826898203
14791	0.9617924988	0.182686438
14792	0.9617971182	0.1826796385
14793	0.9617989659	0.1826756401
14794	0.9618029594	0.1826693869
14795	0.9618052244	0.1826649585
14796	0.9618080854	0.1826599489
14797	0.9618101418	0.182655753
14798	0.961812973	0.1826509178
14799	0.9618154168	0.1826465824
14800	0.9618172646	0.1826418866
14801	0.9618186951	0.1826381091
14802	0.9618208408	0.1826336691
14803	0.9618224502	0.1826300427
14804	0.9618257582	0.182624789
14805	0.9618294835	0.1826188729
14806	0.9618318677	0.1826144328
14807	0.9618349671	0.1826095279
14808	0.961836338	0.1826062966
14809	0.9618403912	0.1826001248
14810	0.9618433714	0.1825946851
14811	0.9618452191	0.1825909309
14812	0.9618480206	0.1825861189
14813	0.9618520737	0.1825803306
14814	0.9618547559	0.1825756349
14815	0.9618583918	0.1825698117
14816	0.9618598819	0.1825665107
14817	0.9618629813	0.1825618847
14818	0.9618660808	0.1825570379
14819	0.9618702531	0.1825505057
14820	0.9618732333	0.1825460192
14821	0.9618777633	0.1825393707
14822	0.9618791342	0.1825360698
14823	0.9618822932	0.1825304326
14824	0.9618831277	0.182527643
14825	0.9618875384	0.1825209597
14826	0.9618899226	0.1825162524
14827	0.9618926048	0.182511115
14828	0.9618940949	0.1825081859
14829	0.961896956	0.1825032577
14830	0.9618996382	0.1824986898
14831	0.96190238	0.1824935408
14832	0.9619041681	0.1824890543
14833	0.9619058967	0.1824855209
14834	0.9619093537	0.1824795233
14835	0.9619112611	0.1824759783
14836	0.9619147182	0.1824699226
14837	0.9619181156	0.1824643435
14838	0.961920917	0.182459148
14839	0.9619232416	0.1824544174
14840	0.961925447	0.1824500704
14841	0.9619301558	0.1824432476
14842	0.9619336128	0.1824373082
14843	0.9619359374	0.1824334028
14844	0.9619413018	0.182426057
14845	0.9619439244	0.1824212683
14846	0.961945653	0.1824173745
14847	0.96194911	0.1824114002
14848	0.9619508982	0.1824077506
14849	0.9619522691	0.1824041358
14850	0.9619548917	0.1823996958
14851	0.9619581699	0.1823943026
14852	0.9619633555	0.1823864222
14853	0.9619658589	0.1823821681
14854	0.9619681835	0.1823776583
14855	0.9619706273	0.1823732532
14856	0.9619742036	0.1823680228
14857	0.9619776011	0.182362618
14858	0.9619794786	0.1823590614
14859	0.9619811177	0.1823550979
14860	0.9619850516	0.1823486819
14861	0.9619885683	0.1823434515
14862	0.9619922638	0.1823377794
14863	0.9619951248	0.1823330372
14864	0.961997211	0.1823294108
14865	0.9620009661	0.1823235179
14866	0.9620034695	0.1823189849
14867	0.9620062113	0.182314045
14868	0.9620089531	0.1823092679
14869	0.9620115757	0.182304979
14870	0.9620136023	0.1823004809
14871	0.9620156586	0.1822965058
14872	0.9620183706	0.1822921006
14873	0.9620221257	0.1822862193
14874	0.9620246291	0.1822815584
14875	0.9620264173	0.1822774555
14876	0.9620280266	0.1822745846
14877	0.9620298147	0.1822704351
14878	0.9620328546	0.1822656231
14879	0.9620348215	0.1822615551
14880	0.9620370269	0.1822569755
14881	0.9620397687	0.1822527564
14882	0.9620426297	0.1822476654
14883	0.9620450735	0.1822423304
14884	0.9620469213	0.1822384715
14885	0.9620501399	0.1822333225
14886	0.9620527625	0.1822290103
14887	0.9620558619	0.1822235358
14888	0.9620584249	0.1822182589
14889	0.9620606899	0.1822141095
14890	0.9620630145	0.1822097508
14891	0.9620656371	0.18220552
14892	0.9620679617	0.18220108
14893	0.9620708227	0.1821962099
14894	0.962074697	0.1821901891
14895	0.9620786309	0.1821841219
14896	0.9620822668	0.182178659
14897	0.9620856047	0.182173754
14898	0.9620885849	0.1821683493
14899	0.9620904326	0.1821643509
14900	0.9620929956	0.1821599109
14901	0.9620941281	0.1821570516
14902	0.9620979428	0.1821517864
14903	0.9621007442	0.1821463932
14904	0.962103188	0.1821413488
14905	0.9621050358	0.1821374783
14906	0.9621062875	0.1821335613
14907	0.9621091485	0.182128668
14908	0.9621106386	0.1821253786
14909	0.9621141553	0.1821197879
14910	0.962117821	0.1821141158
14911	0.9621202946	0.1821099664
14912	0.962123692	0.1821050149
14913	0.9621275663	0.1820988896
14914	0.9621309042	0.1820933802
14915	0.9621348381	0.182086755
14916	0.9621376395	0.1820816409
14917	0.9621399045	0.1820771543
14918	0.9621436596	0.1820715055
14919	0.9621472359	0.1820654615
14920	0.962149173	0.1820618467
14921	0.9621503949	0.1820580111
14922	0.9621526599	0.1820538965
14923	0.9621561766	0.1820478641
14924	0.9621590972	0.1820425756
14925	0.9621613026	0.1820382983
14926	0.9621636868	0.1820335909
14927	0.9621653557	0.1820295112
14928	0.9621682167	0.1820243156
14929	0.9621714354	0.1820185738
14930	0.9621750712	0.1820126693
14931	0.9621789455	0.1820069042
14932	0.9621814787	0.1820019412
14933	0.9621844888	0.1819960366
14934	0.9621879458	0.1819903529
14935	0.9621898532	0.1819862383
14936	0.962192595	0.1819813682
14937	0.9621959925	0.1819758705
14938	0.9621982574	0.1819713724
14939	0.9622009397	0.1819670951
14940	0.9622043967	0.1819613765
14941	0.9622081518	0.1819556114
14942	0.9622122645	0.1819490792
14943	0.9622142911	0.1819452785
14944	0.9622169137	0.1819405827
14945	0.9622191489	0.1819363287
14946	0.9622223973	0.1819306566
14947	0.9622252584	0.1819261236
14948	0.9622284174	0.1819204399
14949	0.9622302055	0.1819160463
14950	0.9622345567	0.1819096188
14951	0.9622377753	0.1819040397
14952	0.9622401595	0.1818995531
14953	0.9622436166	0.1818942646
14954	0.962245822	0.1818894526
14955	0.9622470438	0.1818856635
14956	0.9622491598	0.1818820603
14957	0.9622511864	0.1818774227
14958	0.9622524977	0.1818735522
14959	0.9622546732	0.18186881
14960	0.9622581601	0.1818635563
14961	0.9622613192	0.1818582446
14962	0.9622628689	0.1818548158
14963	0.9622644782	0.1818506547
14964	0.962266624	0.1818464355
14965	0.9622703195	0.1818409029
14966	0.9622731209	0.1818358817
14967	0.9622764587	0.181830384
14968	0.9622793794	0.181824956
14969	0.9622812271	0.1818211668
14970	0.9622843266	0.1818161689
14971	0.9622868896	0.1818113104
14972	0.9622906446	0.1818054524
14973	0.9622932076	0.1818008729
14974	0.9622975588	0.1817939106
14975	0.9623016119	0.1817882386
14976	0.9623051286	0.1817828803
14977	0.9623082876	0.181777708
14978	0.9623107314	0.1817731634
14979	0.9623132348	0.1817686885
14980	0.9623173475	0.181761703
14981	0.9623195529	0.1817571002
14982	0.9623229504	0.1817508354
14983	0.9623244405	0.1817479761
14984	0.9623270631	0.1817432106
14985	0.962330699	0.1817370039
14986	0.9623320699	0.1817338191
14987	0.9623340666	0.1817296348
14988	0.962336421	0.1817254737
14989	0.9623411298	0.181718651
14990	0.9623427987	0.1817146759
14991	0.9623447657	0.1817106659
14992	0.9623465538	0.1817071325
14993	0.9623484015	0.1817030992
14994	0.9623535872	0.1816957186
14995	0.962358892	0.1816879078
14996	0.9623616338	0.1816828285
14997	0.9623645544	0.1816779701
14998	0.96236673	0.1816742972
14999	0.9623705745	0.181668567
15000	0.9623742104	0.1816622905
15001	0.9623759091	0.1816586176
15002	0.9623780847	0.1816539683
15003	0.9623799324	0.1816500862
15004	0.9623820782	0.1816460181
15005	0.9623838067	0.1816416827
15006	0.9623881578	0.1816348716
15007	0.9623914063	0.1816298852
15008	0.9623934627	0.1816265029
15009	0.9623962641	0.1816217607
15010	0.9623987079	0.1816176229
15011	0.9624013901	0.1816126017
15012	0.9624042511	0.1816077432
15013	0.9624083638	0.1816017689
15014	0.9624117017	0.1815968407
15015	0.9624143839	0.1815922263
15016	0.962418735	0.1815850781
15017	0.9624223709	0.181578697
15018	0.9624245763	0.1815738502
15019	0.9624275565	0.1815690034
15020	0.9624300599	0.1815651445
15021	0.9624327421	0.181560565
15022	0.9624360204	0.1815553113
15023	0.962438345	0.1815507783
15024	0.9624417424	0.1815449668
15025	0.962444067	0.1815404337
15026	0.9624470472	0.1815354823
15027	0.9624499679	0.1815304262
15028	0.962452054	0.1815257073
15029	0.9624542594	0.1815213486
15030	0.9624566436	0.1815168504
15031	0.9624605179	0.1815109227
15032	0.9624648094	0.1815040185
15033	0.9624668956	0.1814999504
15034	0.9624682069	0.181496789
15035	0.9624713063	0.1814912331
15036	0.9624737501	0.181487072
15037	0.9624762535	0.1814822484
15038	0.9624812007	0.1814747631
15039	0.9624841809	0.1814697187
15040	0.9624865055	0.1814653833
15041	0.9624903202	0.1814595717
15042	0.9624933004	0.1814542948
15043	0.9624965191	0.1814492155
15044	0.9624975324	0.1814460424
15045	0.962501049	0.1814405447
15046	0.9625046551	0.1814351051
15047	0.9625073671	0.1814305256
15048	0.962510705	0.1814253068
15049	0.9625123739	0.1814218431
15050	0.9625154138	0.1814168452
15051	0.9625176191	0.1814129049
15052	0.9625200033	0.1814086857
15053	0.9625217319	0.1814051407
15054	0.9625253379	0.1814000265
15055	0.962529242	0.1813939244
15056	0.9625338316	0.1813872876
15057	0.9625359774	0.1813834868
15058	0.9625388086	0.1813790584
15059	0.9625409842	0.1813742
15060	0.962544024	0.1813689812
15061	0.9625477195	0.1813622514
15062	0.9625508785	0.1813570559
15063	0.9625545144	0.1813509305
15064	0.9625564516	0.1813471065
15065	0.9625592828	0.1813424456
15066	0.962561667	0.1813377847
15067	0.9625633955	0.181333984
15068	0.9625674188	0.1813276378
15069	0.9625688195	0.1813238951
15070	0.9625716507	0.1813192342
15071	0.9625741839	0.1813147477
15072	0.9625785351	0.1813085875
15073	0.9625813365	0.1813040893
15074	0.9625835419	0.1812990798
15075	0.962585628	0.1812951163
15076	0.9625893831	0.1812888863
15077	0.9625919461	0.1812849461
15078	0.9625944495	0.1812807617
15079	0.9625971317	0.1812758684
15080	0.9626003504	0.1812703358
15081	0.9626049399	0.181263792
15082	0.9626073241	0.1812591311
15083	0.9626097679	0.1812543424
15084	0.9626116753	0.1812501116
15085	0.9626160264	0.1812429517
15086	0.9626197219	0.1812373145
15087	0.9626228809	0.1812322352
15088	0.9626254439	0.1812272605
15089	0.9626282454	0.1812233435
15090	0.9626298547	0.1812196823
15091	0.9626327753	0.1812148006
15092	0.9626353383	0.1812100583
15093	0.962638855	0.1812040957
15094	0.962642014	0.1811989815
15095	0.9626441598	0.1811945996
15096	0.9626479149	0.1811889275
15097	0.9626512527	0.1811832322
15098	0.9626540542	0.1811783272
15099	0.9626561999	0.1811738872
15100	0.9626595974	0.1811685987
15101	0.9626615644	0.1811648444
15102	0.9626626372	0.181162113
15103	0.9626668096	0.1811564409
15104	0.962669313	0.1811515592
15105	0.9626719356	0.1811463985
15106	0.962675035	0.1811419934
15107	0.9626764655	0.1811390411
15108	0.9626785517	0.1811345081
15109	0.9626805186	0.1811301959
15110	0.962683022	0.1811256629
15111	0.9626860619	0.1811199908
15112	0.9626885653	0.1811151905
15113	0.9626930356	0.1811079144
15114	0.9626961946	0.1811029978
15115	0.9626991749	0.1810979301
15116	0.9627017975	0.1810933739
15117	0.9627031684	0.1810899683
15118	0.9627061486	0.1810852493
15119	0.9627079964	0.1810811929
15120	0.9627105594	0.1810764855
15121	0.9627142549	0.1810708134
15122	0.9627177119	0.1810653041
15123	0.9627207518	0.1810603875
15124	0.9627242088	0.1810547386
15125	0.9627267122	0.1810501243
15126	0.9627307057	0.1810445684
15127	0.9627324939	0.181040942
15128	0.9627370834	0.1810338403
15129	0.9627395272	0.1810299465
15130	0.9627422094	0.1810252276
15131	0.9627446532	0.1810206945
15132	0.9627468586	0.1810163475
15133	0.9627497792	0.1810115355
15134	0.9627518654	0.1810071536
15135	0.9627534151	0.1810036434
15136	0.9627553821	0.1809998078
15137	0.9627587199	0.1809942403
15138	0.962762475	0.1809882544
15139	0.9627670646	0.1809813038
15140	0.9627699256	0.1809762245
15141	0.9627732635	0.1809706919
15142	0.9627763033	0.1809656707
15143	0.9627794027	0.1809607076
15144	0.9627814889	0.1809561165
15145	0.9627848864	0.1809506769
15146	0.9627873898	0.1809464112
15147	0.9627893567	0.1809421804
15148	0.9627918005	0.1809372522
15149	0.9627942443	0.1809339047
15150	0.9627969861	0.1809290463
15151	0.9627994299	0.1809249666
15152	0.9628016949	0.1809205498
15153	0.9628038406	0.180917028
15154	0.9628058672	0.1809123322
15155	0.9628089666	0.1809070205
15156	0.9628126621	0.1809012438
15157	0.9628139138	0.1808981637
15158	0.9628173113	0.1808925381
15159	0.9628201127	0.180887296
15160	0.9628221989	0.180882949
15161	0.962824285	0.1808786368
15162	0.96282655	0.1808744409
15163	0.9628301859	0.1808681412
15164	0.9628326893	0.1808640731
15165	0.9628357291	0.180858308
15166	0.9628383517	0.1808538912
15167	0.9628414512	0.1808486608
15168	0.9628431797	0.1808450693
15169	0.9628459215	0.1808401527
15170	0.9628502727	0.1808335624
15171	0.9628517032	0.1808303312
15172	0.9628530145	0.1808272743
15173	0.9628559947	0.1808216371
15174	0.9628583193	0.1808175341
15175	0.9628614783	0.1808127919
15176	0.9628657699	0.1808062597
15177	0.9628683329	0.180801901
15178	0.9628714025	0.1807961243
15179	0.9628748298	0.1807903825
15180	0.9628772736	0.180786082
15181	0.9628802538	0.1807808051
15182	0.9628824592	0.1807769462
15183	0.9628853798	0.180771832
15184	0.9628855288	0.1807695888
15185	0.9628899097	0.180762673
15186	0.9628928304	0.1807578494
15187	0.9628956914	0.180752898
15188	0.9628974795	0.1807491321
15189	0.9628996253	0.1807449478
15190	0.9629024267	0.1807399614
15191	0.9629062414	0.1807340453
15192	0.9629094601	0.180728687
15193	0.9629116058	0.1807247352
15194	0.962914288	0.1807198883
15195	0.9629178643	0.1807136583
15196	0.9629206359	0.1807083233
15197	0.9629221559	0.1807053013
15198	0.9629259109	0.1806997455
15199	0.9629279375	0.1806953635
15200	0.9629299045	0.1806916325
15201	0.9629321694	0.1806865649
15202	0.9629349113	0.1806820435
15203	0.9629375637	0.180676906
15204	0.962939918	0.1806726404
15205	0.962944448	0.1806667009
15206	0.9629461169	0.180663586
15207	0.9629489183	0.1806587042
15208	0.9629520178	0.1806532995
15209	0.9629548192	0.180648441
15210	0.9629568458	0.1806442451
15211	0.9629602432	0.180638573
15212	0.9629626274	0.1806348536
15213	0.9629644156	0.1806310412
15214	0.9629668593	0.1806264152
15215	0.962970078	0.1806215568
15216	0.9629733562	0.1806164426
15217	0.9629762769	0.1806117585
15218	0.9629796147	0.1806064118
15219	0.9629815221	0.1806025762
15220	0.9629841447	0.180597927
15221	0.962986052	0.1805936264
15222	0.9629874229	0.1805904766
15223	0.9629897475	0.1805863039
15224	0.9629922509	0.180581364
15225	0.9629959464	0.1805751922
15226	0.962998271	0.1805705197
15227	0.9630020261	0.1805642199
15228	0.9630061984	0.1805568974
15229	0.9630076289	0.1805535151
15230	0.9630105495	0.1805484125
15231	0.9630137086	0.1805429613
15232	0.9630155563	0.1805390094
15233	0.963018477	0.1805332327
15234	0.9630214572	0.1805279326
15235	0.9630231261	0.1805241783
15236	0.9630255699	0.1805192269
15237	0.9630276561	0.180514287
15238	0.9630312324	0.1805085917
15239	0.9630333185	0.1805051048
15240	0.963036716	0.1804990259
15241	0.9630401731	0.1804933073
15242	0.9630414844	0.1804896693
15243	0.9630432129	0.1804856709
15244	0.9630461931	0.1804811495
15245	0.9630476236	0.1804780113
15246	0.9630513191	0.1804721416
15247	0.9630540609	0.1804673761
15248	0.9630576372	0.180461646
15249	0.9630601406	0.1804571594
15250	0.9630618095	0.1804528124
15251	0.9630661905	0.1804467916
15252	0.9630682468	0.1804423167
15253	0.9630712867	0.1804371096
15254	0.9630743861	0.1804324952
15255	0.963078022	0.1804267301
15256	0.9630803764	0.1804222901
15257	0.9630827308	0.1804180128
15258	0.9630863667	0.1804123058
15259	0.963088572	0.1804081912
15260	0.9630910158	0.1804039372
15261	0.9630929828	0.1804000667
15262	0.9630974531	0.1803938367
15263	0.963101089	0.1803877578
15264	0.9631022811	0.1803845847
15265	0.9631047845	0.180379889
15266	0.9631075263	0.1803752978
15267	0.9631101489	0.1803699744
15268	0.9631115794	0.1803667781
15269	0.9631137848	0.180362187
15270	0.9631163776	0.1803575958
15271	0.9631185234	0.1803534929
15272	0.9631216526	0.1803483322
15273	0.9631233513	0.180344299
15274	0.9631255269	0.1803401612
15275	0.9631280303	0.1803362907
15276	0.9631311893	0.1803313973
15277	0.9631331563	0.1803270619
15278	0.9631361365	0.1803218664
15279	0.9631386399	0.1803175774
15280	0.9631406069	0.1803129747
15281	0.9631423354	0.1803093948
15282	0.9631451964	0.180304362
15283	0.9631482661	0.1802997825
15284	0.9631505609	0.1802956214
15285	0.9631514549	0.1802927621
15286	0.9631534815	0.1802886475
15287	0.9631572664	0.1802836612
15288	0.9631601572	0.1802787795
15289	0.963162899	0.1802744789
15290	0.9631657004	0.1802694694
15291	0.9631676674	0.1802652618
15292	0.9631703496	0.1802605661
15293	0.963172853	0.1802561725
15294	0.9631749988	0.1802520231
15295	0.9631782472	0.1802463742
15296	0.9631827474	0.1802402024
15297	0.9631850123	0.1802363435
15298	0.9631892443	0.1802302414
15299	0.9631925225	0.1802251272
15300	0.9631952643	0.1802209196
15301	0.9631980062	0.1802157706
15302	0.9631997943	0.1802126556
15303	0.9632012248	0.1802089943
15304	0.9632028937	0.1802055655
15305	0.9632048607	0.1802016601
15306	0.9632070065	0.1801976501
15307	0.9632103443	0.1801924197
15308	0.9632127881	0.1801879216
15309	0.9632159173	0.1801825168
15310	0.9632187784	0.1801772516
15311	0.963221252	0.1801724396
15312	0.9632236958	0.180167988
15313	0.9632269144	0.1801633852
15314	0.9632290006	0.180159073
15315	0.963231504	0.1801541332
15316	0.9632346034	0.1801492282
15317	0.9632368684	0.1801449626
15318	0.9632393122	0.1801404295
15319	0.9632427096	0.180134618
15320	0.9632452726	0.180130178
15321	0.9632476568	0.1801256101
15322	0.9632501006	0.1801216815
15323	0.9632540345	0.180115126
15324	0.9632573724	0.1801099305
15325	0.9632601142	0.1801047698
15326	0.963263154	0.1800995511
15327	0.9632669687	0.1800937976
15328	0.9632700086	0.1800885323
15329	0.9632732272	0.1800829997
